,חדרים,קומה,"מ""ר",מצב הנכס,קומות בבנין,מרפסות,חניות,סוג נכס,שכונה,עיר,תיווך,מיזוג,סורגים,מעלית,מטבח כשר,דוד שמש,גישה לנכים,"ממ""ד",משופצת,מחסן,מזגן תדיראן,ריהוט,גמיש,מחיר
2698,3.5,קרקע,75,במצב שמור,4,1,ללא,דירה, צפון מערב מרכז העיר, נתניה,0,1,1,0,,1,1,0,0,0,0,0,0,"1,750,000 ₪"
2699,10,קרקע,615,משופץ,,1,3,בית פרטי/קוטג', נווה איתמר, נתניה,1,1,1,0,,1,1,1,1,1,1,0,0,"8,200,000 ₪"
2700,5,6,130,חדש,8,1,2,גג/פנטהאוז, נתניה, נתניה,0,1,0,1,,1,0,1,0,1,0,0,0,לא צוין מחיר
2701,4,3,108,משופץ,6,1,1,דירה, צפון מערב מרכז העיר, נתניה,1,1,0,1,,1,0,0,1,0,0,0,0,"1,920,000 ₪"
2702,3,1,79,משופץ,4,,ללא,דירה, רמת ידין, נתניה,0,1,1,0,,1,0,0,1,0,1,0,0,"1,430,000 ₪"
2703,,,,במצב שמור,4,,1,,,,0,1,1,0,,0,0,0,0,0,1,0,0,
2704,5,9,130,משופץ,12,1,1,דירה, נתניה, נתניה,0,1,0,1,,1,1,0,1,0,1,0,0,"2,070,000 ₪"
2705,5,7,220,חדש מקבלן,7,1,1,גג/פנטהאוז, צפון מערב מרכז העיר, נתניה,0,1,0,1,,1,0,1,0,0,1,0,0,"4,350,000 ₪"
2706,4,2,129,חדש,18,1,2,דירה, עיר ימים, נתניה,1,1,0,1,,1,1,1,0,1,1,0,0,"4,050,000 ₪"
2707,5,14,155,חדש,18,1,2,דירה, נוף הטיילת, נתניה,0,1,0,1,,0,1,1,1,1,0,0,0,"4,590,000 ₪"
2708,4.5,3,126,משופץ,25,1,2,דירה, אגמים, נתניה,1,1,0,1,,0,1,1,1,0,1,1,1,"3,290,000 ₪"
2709,5,3,115,משופץ,8,,1,דירה, צפון מזרח מרכז העיר, נתניה,0,1,0,1,,1,1,0,1,0,0,0,0,"2,400,000 ₪"
2710,6,15,276,חדש מקבלן,17,2,3,גג/פנטהאוז, נתניה, נתניה,0,0,0,1,,0,1,1,0,1,0,0,0,"10,500,000 ₪"
2711,5,12,150,משופץ,13,1,2,דופלקס, נתניה, נתניה,0,1,0,1,,1,1,1,1,0,0,0,0,"3,900,000 ₪"
2712,3,2,71,במצב שמור,4,,1,דירה, רמת ידין, נתניה,1,1,0,1,,1,1,0,0,0,0,0,0,"1,540,000 ₪"
2713,5,קרקע,250,משופץ,,,2,דו משפחתי, נתניה, נתניה,1,1,0,0,,1,1,1,1,1,1,0,0,"4,650,000 ₪"
2714,4,30,200,חדש,33,1,3,גג/פנטהאוז, עיר ימים, נתניה,0,1,0,1,,0,1,1,1,1,0,0,0,"18,000,000 ₪"
2715,6,קרקע,230,דרוש שיפוץ,,,1,דו משפחתי, רמת אפרים, נתניה,0,1,1,0,,1,0,1,0,0,0,0,0,"3,300,000 ₪"
2716,4,5,97,במצב שמור,7,,1,דירה, מרכז העיר דרום, נתניה,1,1,0,1,,1,1,0,0,0,1,0,0,"1,900,000 ₪"
2717,8,קרקע,1000,משופץ,,2,2,בית פרטי/קוטג', נתניה, נתניה,0,1,0,0,,1,1,0,1,0,0,0,0,"13,500,000 ₪"
2718,5,5,130,משופץ,9,1,2,דירה, קרית השרון, נתניה,0,1,0,1,,1,1,1,1,1,0,0,0,"3,300,000 ₪"
2719,4,3,100,משופץ,6,,1,דירה, צפון מזרח מרכז העיר, נתניה,0,1,1,1,,1,1,0,1,0,1,0,0,"1,820,000 ₪"
2720,3,8,75,משופץ,8,,ללא,דירה, נאות שקד, נתניה,0,1,0,1,,1,1,0,1,0,1,0,0,"1,300,000 ₪"
2721,3.5,2,100,במצב שמור,8,,1,דירה, מרכז העיר דרום, נתניה,0,1,0,1,,0,0,0,0,0,0,0,0,"1,690,000 ₪"
2722,4,1,82,משופץ,4,,ללא,דירה, נאות שקד, נתניה,0,1,1,0,,0,0,0,1,0,1,0,0,"1,420,000 ₪"
2723,9,קרקע,410,משופץ,,2,1,בית פרטי/קוטג', נתניה, נתניה,0,1,0,0,,0,0,0,1,0,0,0,0,"7,900,000 ₪"
2724,5,6,125,במצב שמור,9,1,1,דירה, נוף הטיילת, נתניה,0,1,0,1,,1,1,1,0,1,0,0,0,"3,690,000 ₪"
2725,,,,,,,,,,,,,,,,,,,,,,,,
2726,3,2,110,משופץ,4,,ללא,דירה, מרכז העיר דרום, נתניה,0,1,0,0,,1,0,0,1,0,0,0,0,"1,850,000 ₪"
2727,4,6,117,במצב שמור,7,1,1,דירה, קרית השרון, נתניה,0,1,0,1,,1,1,1,1,1,1,0,0,"2,700,000 ₪"
2728,5,18,230,חדש,18,1,2,גג/פנטהאוז, מרכז העיר דרום, נתניה,0,1,0,1,,1,1,1,1,1,0,0,0,"10,000,000 ₪"
2729,3,קרקע,60,במצב שמור,4,3,1,דירת גן, רמת ידין, נתניה,0,1,1,0,,0,1,0,0,1,0,0,0,"1,350,000 ₪"
2730,4,4,97,משופץ,7,1,ללא,דירה, מרכז העיר דרום, נתניה,0,1,0,1,,1,0,1,0,0,0,0,0,"2,200,000 ₪"
2731,6,קרקע,170,משופץ,,1,1,דו משפחתי, נתניה, נתניה,0,1,0,0,,0,1,1,1,0,0,0,0,"3,390,000 ₪"
2732,3.5,4,61,במצב שמור,7,1,ללא,דירה, מרכז העיר דרום, נתניה,0,1,0,1,,1,0,1,0,0,0,0,0,"1,480,000 ₪"
2733,4,קרקע,164,משופץ,2,1,1,דירת גן, נתניה, נתניה,0,1,0,0,,1,0,1,1,1,1,0,0,"1,730,000 ₪"
2734,5,12,130,משופץ,21,1,2,דירה, נתניה, נתניה,0,1,0,1,,0,1,1,0,1,0,0,0,"3,600,000 ₪"
2735,5,3,150,במצב שמור,3,2,1,דופלקס, גבעת האירוסים, נתניה,0,1,0,0,,1,0,0,1,0,1,0,0,"2,450,000 ₪"
2736,3,3,75,משופץ,4,,ללא,דירה, צפון מזרח מרכז העיר, נתניה,1,1,0,0,,1,0,0,1,0,1,0,0,"1,340,000 ₪"
2737,3,1,70,במצב שמור,3,,ללא,דירה, קרית נורדאו, נתניה,0,1,0,0,,1,0,0,0,0,0,0,0,"1,400,000 ₪"
2738,4,5,100,חדש מקבלן,6,1,1,דירה, צפון מזרח מרכז העיר, נתניה,0,1,0,1,,1,1,1,1,0,1,0,0,"1,970,000 ₪"
2739,4,1,113,משופץ,16,1,1,דירה, קרית השרון, נתניה,1,1,0,1,,0,0,1,1,1,1,0,0,"2,590,000 ₪"
2740,6,4,189,משופץ,7,,1,דירה, נתניה, נתניה,0,0,0,1,,0,0,0,0,0,0,0,0,"3,300,000 ₪"
2741,5,2,130,חדש,7,3,1,דופלקס, מרכז העיר דרום, נתניה,0,1,0,1,,0,1,1,1,0,0,0,0,"2,100,000 ₪"
2742,4,3,103,במצב שמור,8,,1,דירה, נאות גנים, נתניה,1,1,0,1,,1,0,0,1,0,0,0,0,"1,660,000 ₪"
2743,,,,משופץ,8,,1,,,,0,1,1,1,,1,1,0,1,0,0,0,0,
2744,4,9,126,במצב שמור,21,1,3,דירה, נוף הטיילת, נתניה,0,1,0,1,,0,1,1,0,1,0,1,1,"4,150,000 ₪"
2745,5,3,155,משופץ,8,1,1,דירה, קרית השרון, נתניה,0,1,1,1,,1,0,1,1,1,1,1,1,"3,195,000 ₪"
2746,5,24,250,משופץ,25,1,2,גג/פנטהאוז, נתניה, נתניה,0,1,0,1,,0,1,1,1,1,1,0,0,"6,900,000 ₪"
2747,5,2,127,במצב שמור,4,1,1,דירה, רמת פולג, נתניה,0,0,0,0,,0,0,0,0,0,0,0,0,"2,580,000 ₪"
2748,5,13,130,חדש,16,1,1,דירה, גלי הים, נתניה,0,1,0,1,,1,1,1,0,1,1,0,0,"3,300,000 ₪"
2749,4,5,104,במצב שמור,9,2,1,דירה, קרית השרון, נתניה,0,1,1,1,,0,1,1,0,0,1,0,0,"2,380,000 ₪"
2750,6,2,191,משופץ,3,3,1,דופלקס, רמת אפרים, נתניה,1,1,1,1,,1,1,1,1,1,0,0,0,"3,890,000 ₪"
2751,5,15,200,חדש מקבלן,16,1,2,גג/פנטהאוז, עיר ימים, נתניה,0,0,0,0,,0,0,0,0,0,0,0,0,"6,500,000 ₪"
2752,5,5,165,משופץ,5,2,ללא,גג/פנטהאוז, נתניה, נתניה,0,1,1,1,,1,1,0,1,1,1,0,0,"2,250,000 ₪"
2753,4,8,102,חדש מקבלן,31,1,2,דירה, נוף הטיילת, נתניה,0,1,0,1,,0,1,1,0,1,0,0,0,"2,870,000 ₪"
2754,6,קרקע,180,במצב שמור,,2,2,בית פרטי/קוטג', גבעת האירוסים, נתניה,0,0,0,0,,0,0,0,0,0,0,0,0,"3,350,000 ₪"
2755,8,קרקע,530,במצב שמור,,3,1,בית פרטי/קוטג', נוף הטיילת, נתניה,0,1,1,1,,1,1,1,1,1,1,0,0,"6,450,000 ₪"
2756,2.5,2,53,משופץ,3,,ללא,דירה, נתניה, נתניה,0,1,0,0,,1,0,0,1,0,0,0,0,"1,290,000 ₪"
2757,5,5,137,משופץ,9,2,1,דירה, רמת פולג, נתניה,0,1,0,1,,0,1,0,1,0,0,0,0,"2,350,000 ₪"
2758,3.5,4,110,במצב שמור,7,,1,דירה, צפון מערב מרכז העיר, נתניה,0,1,1,1,,1,1,0,0,0,1,0,0,"1,890,000 ₪"
2759,6,קרקע,280,במצב שמור,,2,1,בית פרטי/קוטג', פרדס הגדוד, נתניה,0,1,1,0,,1,1,1,0,1,0,0,0,"10,000,000 ₪"
2760,4,10,110,חדש,16,1,ללא,דירה, רמת חן ובן ציון, נתניה,0,1,1,1,,0,1,1,1,1,0,0,0,"2,250,000 ₪"
2761,4.5,1,114,במצב שמור,9,1,1,דירה, קרית השרון, נתניה,0,1,1,1,,0,1,1,1,1,1,1,1,"2,550,000 ₪"
2762,6,קרקע,210,במצב שמור,,1,1,בית פרטי/קוטג', רמת פולג, נתניה,0,1,0,0,,1,1,1,0,0,0,0,0,"6,200,000 ₪"
2763,5,21,170,משופץ,22,2,2,גג/פנטהאוז, קרית השרון, נתניה,0,0,0,1,,1,1,1,1,1,0,0,0,"4,000,000 ₪"
2764,6,קרקע,300,במצב שמור,,1,1,דו משפחתי, רמת אפרים, נתניה,0,1,0,0,,0,1,0,0,0,0,0,0,"3,350,000 ₪"
2765,5,13,130,חדש,16,1,1,דירה, גלי הים, נתניה,0,1,0,1,,1,1,1,0,1,1,0,0,"3,300,000 ₪"
2766,4,5,104,במצב שמור,9,2,1,דירה, קרית השרון, נתניה,0,1,1,1,,0,1,1,0,0,1,0,0,"2,380,000 ₪"
2767,6,2,191,משופץ,3,3,1,דופלקס, רמת אפרים, נתניה,1,1,1,1,,1,1,1,1,1,0,0,0,"3,890,000 ₪"
2768,5,15,200,חדש מקבלן,16,1,2,גג/פנטהאוז, עיר ימים, נתניה,0,0,0,0,,0,0,0,0,0,0,0,0,"6,500,000 ₪"
2769,5,5,165,משופץ,5,2,ללא,גג/פנטהאוז, נתניה, נתניה,0,1,1,1,,1,1,0,1,1,1,0,0,"2,250,000 ₪"
2770,4,8,102,חדש מקבלן,31,1,2,דירה, נוף הטיילת, נתניה,0,1,0,1,,0,1,1,0,1,0,0,0,"2,870,000 ₪"
2771,6,קרקע,180,במצב שמור,,2,2,בית פרטי/קוטג', גבעת האירוסים, נתניה,0,0,0,0,,0,0,0,0,0,0,0,0,"3,350,000 ₪"
2772,8,קרקע,530,במצב שמור,,3,1,בית פרטי/קוטג', נוף הטיילת, נתניה,0,1,1,1,,1,1,1,1,1,1,0,0,"6,450,000 ₪"
2773,2.5,2,53,משופץ,3,,ללא,דירה, נתניה, נתניה,0,1,0,0,,1,0,0,1,0,0,0,0,"1,290,000 ₪"
2774,5,5,137,משופץ,9,2,1,דירה, רמת פולג, נתניה,0,1,0,1,,0,1,0,1,0,0,0,0,"2,350,000 ₪"
2775,3.5,4,110,במצב שמור,7,,1,דירה, צפון מערב מרכז העיר, נתניה,0,1,1,1,,1,1,0,0,0,1,0,0,"1,890,000 ₪"
2776,6,קרקע,280,במצב שמור,,2,1,בית פרטי/קוטג', פרדס הגדוד, נתניה,0,1,1,0,,1,1,1,0,1,0,0,0,"10,000,000 ₪"
2777,4,10,110,חדש,16,1,ללא,דירה, רמת חן ובן ציון, נתניה,0,1,1,1,,0,1,1,1,1,0,0,0,"2,250,000 ₪"
2778,4.5,1,114,במצב שמור,9,1,1,דירה, קרית השרון, נתניה,0,1,1,1,,0,1,1,1,1,1,1,1,"2,550,000 ₪"
2779,5,11,140,חדש מקבלן,27,1,2,דירה, גלי הים, נתניה,0,0,0,1,,0,1,1,0,1,1,0,0,"3,550,000 ₪"
2780,5,1,135,משופץ,19,1,2,דירה, עיר ימים, נתניה,0,1,1,1,,0,1,1,1,1,1,1,1,"3,550,000 ₪"
2781,5,2,122,חדש,7,1,1,דירה, פרדס הגדוד, נתניה,1,0,0,1,,1,1,0,1,1,0,0,0,"2,690,000 ₪"
2782,,,,חדש מקבלן,7,1,2,,,,0,1,0,1,,1,1,1,1,0,0,0,0,
2783,5,5,130,משופץ,9,,ללא,דירה, צפון מערב מרכז העיר, נתניה,0,1,0,1,,1,1,0,1,0,0,0,0,"2,290,000 ₪"
2784,4,7,100,משופץ,12,,1,דירה, צפון מערב מרכז העיר, נתניה,0,1,0,1,,0,1,0,1,0,0,0,0,"1,900,000 ₪"
2785,5,15,137,חדש מקבלן,30,1,2,דירה, נתניה, נתניה,1,1,0,1,,0,1,1,0,1,1,0,0,"4,100,000 ₪"
2786,4,13,100,משופץ,18,1,1,דירה, נתניה, נתניה,0,1,0,1,,0,1,0,1,0,0,0,0,"2,980,000 ₪"
2787,5,18,300,חדש מקבלן,18,2,2,גג/פנטהאוז, צפון מערב מרכז העיר, נתניה,0,1,1,1,,1,1,1,1,1,1,1,1,"6,900,000 ₪"
2788,5,13,135,חדש,20,1,2,דירה, נתניה, נתניה,0,0,0,1,,0,1,1,1,1,0,0,0,"5,200,000 ₪"
2789,4,4,90,משופץ,8,1,1,דירה, נאות שקד, נתניה,0,1,0,1,,1,1,0,1,0,1,0,0,"1,630,000 ₪"
2790,6,קרקע,155,משופץ,4,1,1,דירת גן, אגמים, נתניה,0,1,1,1,,1,1,1,1,1,1,1,1,"4,000,000 ₪"
2791,5,2,130,משופץ,8,1,2,דירה, קרית השרון, נתניה,1,1,0,1,,1,1,1,1,1,1,1,1,"3,090,000 ₪"
2792,3,3,72,משופץ,3,,ללא,דירה, קרית נורדאו, נתניה,0,1,1,0,,0,0,0,1,1,1,0,0,"1,250,000 ₪"
2793,5,5,130,משופץ,9,1,2,דירה, קרית השרון, נתניה,1,1,0,1,,1,1,1,1,1,1,0,0,"3,290,000 ₪"
2794,4,2,83,במצב שמור,8,,ללא,דירה, נאות שקד, נתניה,0,0,0,0,,0,0,0,0,0,0,0,0,"1,570,000 ₪"
2795,7,2,220,משופץ,2,2,ללא,דירת גן, רמת אפרים, נתניה,0,1,0,0,,0,0,1,1,1,0,0,0,"3,390,000 ₪"
2796,9,קרקע,350,משופץ,,1,1,בית פרטי/קוטג', רמת פולג, נתניה,0,1,0,0,,1,0,1,1,1,1,0,0,"5,900,000 ₪"
2797,5,5,115,משופץ,7,1,1,דירה, צפון מזרח מרכז העיר, נתניה,0,1,0,1,,1,1,1,0,1,0,0,0,"2,590,000 ₪"
2798,3,1,70,במצב שמור,4,,ללא,דירה, קרית נורדאו, נתניה,0,1,0,1,,0,1,1,0,1,1,0,0,"1,550,000 ₪"
2799,5,קרקע,137,חדש מקבלן,,,ללא,דירה, נתניה, נתניה,0,0,0,0,,0,0,0,0,0,0,0,0,לא צוין מחיר
2800,5,12,120,במצב שמור,15,1,3,דירה, נתניה, נתניה,0,0,0,1,,0,0,1,0,0,0,0,0,"2,850,000 ₪"
2801,3,4,67,דרוש שיפוץ,4,,ללא,דירה, קרית נורדאו, נתניה,0,1,1,0,,0,0,0,0,0,0,0,0,"1,230,000 ₪"
2802,4.5,1,117,משופץ,9,1,1,דירה, רמת פולג, נתניה,0,1,1,1,,1,1,1,1,0,1,0,0,"2,790,000 ₪"
2803,4.5,9,116,דרוש שיפוץ,20,1,1,דירה, נתניה, נתניה,0,0,0,0,,0,0,0,1,0,0,0,0,"2,690,000 ₪"
2804,3,1,70,במצב שמור,3,,ללא,דירה, קרית נורדאו, נתניה,0,1,0,0,,1,0,0,0,0,0,0,0,"1,400,000 ₪"
2805,4,5,100,חדש מקבלן,6,1,1,דירה, צפון מזרח מרכז העיר, נתניה,0,1,0,1,,1,1,1,1,0,1,0,0,"1,970,000 ₪"
2806,4,1,113,משופץ,16,1,1,דירה, קרית השרון, נתניה,1,1,0,1,,0,0,1,1,1,1,0,0,"2,590,000 ₪"
2807,6,4,189,משופץ,7,,1,דירה, נתניה, נתניה,0,0,0,1,,0,0,0,0,0,0,0,0,"3,300,000 ₪"
2808,5,2,130,חדש,7,3,1,דופלקס, מרכז העיר דרום, נתניה,0,1,0,1,,0,1,1,1,0,0,0,0,"2,100,000 ₪"
2809,4,3,103,במצב שמור,8,,1,דירה, נאות גנים, נתניה,1,1,0,1,,1,0,0,1,0,0,0,0,"1,660,000 ₪"
2810,4,4,90,משופץ,8,,1,דירה, נאות הרצל, נתניה,0,1,1,1,,1,1,0,1,0,0,0,0,"1,650,000 ₪"
2811,4,9,126,במצב שמור,21,1,3,דירה, נוף הטיילת, נתניה,0,1,0,1,,0,1,1,0,1,0,1,1,"4,150,000 ₪"
2812,5,3,155,משופץ,8,1,1,דירה, קרית השרון, נתניה,0,1,1,1,,1,0,1,1,1,1,1,1,"3,195,000 ₪"
2813,5,24,250,משופץ,25,1,2,גג/פנטהאוז, נתניה, נתניה,0,1,0,1,,0,1,1,1,1,1,0,0,"6,900,000 ₪"
2814,5,2,127,במצב שמור,4,1,1,דירה, רמת פולג, נתניה,0,0,0,0,,0,0,0,0,0,0,0,0,"2,580,000 ₪"
2815,5,13,130,חדש,16,1,1,דירה, גלי הים, נתניה,0,1,0,1,,1,1,1,0,1,1,0,0,"3,300,000 ₪"
2816,4,5,104,במצב שמור,9,2,1,דירה, קרית השרון, נתניה,0,1,1,1,,0,1,1,0,0,1,0,0,"2,380,000 ₪"
2817,6,2,191,משופץ,3,3,1,דופלקס, רמת אפרים, נתניה,1,1,1,1,,1,1,1,1,1,0,0,0,"3,890,000 ₪"
2818,5,15,200,חדש מקבלן,16,1,2,גג/פנטהאוז, עיר ימים, נתניה,0,0,0,0,,0,0,0,0,0,0,0,0,"6,500,000 ₪"
2819,5,5,165,משופץ,5,2,ללא,גג/פנטהאוז, נתניה, נתניה,0,1,1,1,,1,1,0,1,1,1,0,0,"2,250,000 ₪"
2820,4,8,102,חדש מקבלן,31,1,2,דירה, נוף הטיילת, נתניה,0,1,0,1,,0,1,1,0,1,0,0,0,"2,870,000 ₪"
2821,,,,במצב שמור,,2,2,,,,0,0,0,0,,0,0,0,0,0,0,0,0,
2822,8,קרקע,530,במצב שמור,,3,1,בית פרטי/קוטג', נוף הטיילת, נתניה,0,1,1,1,,1,1,1,1,1,1,0,0,"6,450,000 ₪"
2823,2.5,2,53,משופץ,3,,ללא,דירה, נתניה, נתניה,0,1,0,0,,1,0,0,1,0,0,0,0,"1,290,000 ₪"
2824,5,5,137,משופץ,9,2,1,דירה, רמת פולג, נתניה,0,1,0,1,,0,1,0,1,0,0,0,0,"2,350,000 ₪"
2825,3.5,4,110,במצב שמור,7,,1,דירה, צפון מערב מרכז העיר, נתניה,0,1,1,1,,1,1,0,0,0,1,0,0,"1,890,000 ₪"
2826,6,קרקע,280,במצב שמור,,2,1,בית פרטי/קוטג', פרדס הגדוד, נתניה,0,1,1,0,,1,1,1,0,1,0,0,0,"10,000,000 ₪"
2827,4,10,110,חדש,16,1,ללא,דירה, רמת חן ובן ציון, נתניה,0,1,1,1,,0,1,1,1,1,0,0,0,"2,250,000 ₪"
2828,4.5,1,114,במצב שמור,9,1,1,דירה, קרית השרון, נתניה,0,1,1,1,,0,1,1,1,1,1,1,1,"2,550,000 ₪"
2829,5,11,140,חדש מקבלן,27,1,2,דירה, גלי הים, נתניה,0,0,0,1,,0,1,1,0,1,1,0,0,"3,550,000 ₪"
2830,5,1,135,משופץ,19,1,2,דירה, עיר ימים, נתניה,0,1,1,1,,0,1,1,1,1,1,1,1,"3,550,000 ₪"
2831,5,2,122,חדש,7,1,1,דירה, פרדס הגדוד, נתניה,1,0,0,1,,1,1,0,1,1,0,0,0,"2,690,000 ₪"
2832,4,7,100,משופץ,12,,1,דירה, צפון מערב מרכז העיר, נתניה,0,1,0,1,,0,1,0,1,0,0,0,0,"1,900,000 ₪"
2833,5,7,160,חדש מקבלן,7,1,2,גג/פנטהאוז, צפון מערב מרכז העיר, נתניה,0,1,0,1,,1,1,1,1,0,0,0,0,"4,350,000 ₪"
2834,5,5,130,משופץ,9,,ללא,דירה, צפון מערב מרכז העיר, נתניה,0,1,0,1,,1,1,0,1,0,0,0,0,"2,290,000 ₪"
2835,5,15,137,חדש מקבלן,30,1,2,דירה, נתניה, נתניה,1,1,0,1,,0,1,1,0,1,1,0,0,"4,100,000 ₪"
2836,4,13,100,משופץ,18,1,1,דירה, נתניה, נתניה,0,1,0,1,,0,1,0,1,0,0,0,0,"2,980,000 ₪"
2837,5,18,300,חדש מקבלן,18,2,2,גג/פנטהאוז, צפון מערב מרכז העיר, נתניה,0,1,1,1,,1,1,1,1,1,1,1,1,"6,900,000 ₪"
2838,5,13,135,חדש,20,1,2,דירה, נתניה, נתניה,0,0,0,1,,0,1,1,1,1,0,0,0,"5,200,000 ₪"
2839,4,4,90,משופץ,8,1,1,דירה, נאות שקד, נתניה,0,1,0,1,,1,1,0,1,0,1,0,0,"1,630,000 ₪"
2840,5,קרקע,450,במצב שמור,,,2,בית פרטי/קוטג', רמת פולג, נתניה,0,1,0,0,,0,0,1,0,1,0,0,0,"7,450,000 ₪"
2841,5,11,133,חדש,18,1,2,דירה, נתניה, נתניה,0,1,0,1,,0,1,1,1,1,1,1,1,"2,540,000 ₪"
2842,5,6,130,חדש מקבלן,18,1,2,דירה, קרית השרון, נתניה,1,1,0,1,,0,1,1,0,1,0,0,0,"2,790,000 ₪"
2843,3,3,75,משופץ,4,,ללא,דירה, צפון מזרח מרכז העיר, נתניה,1,1,0,0,,1,0,0,1,0,1,0,0,"1,340,000 ₪"
2844,3,1,70,במצב שמור,3,,ללא,דירה, קרית נורדאו, נתניה,0,1,0,0,,1,0,0,0,0,0,0,0,"1,400,000 ₪"
2845,4,5,100,חדש מקבלן,6,1,1,דירה, צפון מזרח מרכז העיר, נתניה,0,1,0,1,,1,1,1,1,0,1,0,0,"1,970,000 ₪"
2846,4,1,113,משופץ,16,1,1,דירה, קרית השרון, נתניה,1,1,0,1,,0,0,1,1,1,1,0,0,"2,590,000 ₪"
2847,6,4,189,משופץ,7,,1,דירה, נתניה, נתניה,0,0,0,1,,0,0,0,0,0,0,0,0,"3,300,000 ₪"
2848,5,2,130,חדש,7,3,1,דופלקס, מרכז העיר דרום, נתניה,0,1,0,1,,0,1,1,1,0,0,0,0,"2,100,000 ₪"
2849,4,3,103,במצב שמור,8,,1,דירה, נאות גנים, נתניה,1,1,0,1,,1,0,0,1,0,0,0,0,"1,660,000 ₪"
2850,4,4,90,משופץ,8,,1,דירה, נאות הרצל, נתניה,0,1,1,1,,1,1,0,1,0,0,0,0,"1,650,000 ₪"
2851,4,9,126,במצב שמור,21,1,3,דירה, נוף הטיילת, נתניה,0,1,0,1,,0,1,1,0,1,0,1,1,"4,150,000 ₪"
2852,5,3,155,משופץ,8,1,1,דירה, קרית השרון, נתניה,0,1,1,1,,1,0,1,1,1,1,1,1,"3,195,000 ₪"
2853,5,24,250,משופץ,25,1,2,גג/פנטהאוז, נתניה, נתניה,0,1,0,1,,0,1,1,1,1,1,0,0,"6,900,000 ₪"
2854,5,2,127,במצב שמור,4,1,1,דירה, רמת פולג, נתניה,0,0,0,0,,0,0,0,0,0,0,0,0,"2,580,000 ₪"
2855,5,13,130,חדש,16,1,1,דירה, גלי הים, נתניה,0,1,0,1,,1,1,1,0,1,1,0,0,"3,300,000 ₪"
2856,4,5,104,במצב שמור,9,2,1,דירה, קרית השרון, נתניה,0,1,1,1,,0,1,1,0,0,1,0,0,"2,380,000 ₪"
2857,6,2,191,משופץ,3,3,1,דופלקס, רמת אפרים, נתניה,1,1,1,1,,1,1,1,1,1,0,0,0,"3,890,000 ₪"
2858,5,15,200,חדש מקבלן,16,1,2,גג/פנטהאוז, עיר ימים, נתניה,0,0,0,0,,0,0,0,0,0,0,0,0,"6,500,000 ₪"
2859,5,5,165,משופץ,5,2,ללא,גג/פנטהאוז, נתניה, נתניה,0,1,1,1,,1,1,0,1,1,1,0,0,"2,250,000 ₪"
2860,,,,חדש מקבלן,31,1,2,,,,0,1,0,1,,0,1,1,0,1,0,0,0,
2861,6,קרקע,180,במצב שמור,,2,2,בית פרטי/קוטג', גבעת האירוסים, נתניה,0,0,0,0,,0,0,0,0,0,0,0,0,"3,350,000 ₪"
2862,2.5,2,53,,,,,דירה, נתניה, נתניה,,,,,,,,,,,,,,"1,290,000 ₪"
2863,5,5,137,,,,,דירה, רמת פולג, נתניה,,,,,,,,,,,,,,"2,350,000 ₪"
2864,3.5,4,110,,,,,דירה, צפון מערב מרכז העיר, נתניה,,,,,,,,,,,,,,"1,890,000 ₪"
2865,6,קרקע,280,,,,,בית פרטי/קוטג', פרדס הגדוד, נתניה,,,,,,,,,,,,,,"10,000,000 ₪"
2866,4,10,110,,,,,דירה, רמת חן ובן ציון, נתניה,,,,,,,,,,,,,,"2,250,000 ₪"
2867,4.5,1,114,,,,,דירה, קרית השרון, נתניה,,,,,,,,,,,,,,"2,550,000 ₪"
2868,5,11,140,,,,,דירה, גלי הים, נתניה,,,,,,,,,,,,,,"3,550,000 ₪"
2869,5,1,135,,,,,דירה, עיר ימים, נתניה,,,,,,,,,,,,,,"3,550,000 ₪"
2870,5,2,122,,,,,דירה, פרדס הגדוד, נתניה,,,,,,,,,,,,,,"2,690,000 ₪"
2871,4,7,100,,,,,דירה, צפון מערב מרכז העיר, נתניה,,,,,,,,,,,,,,"1,900,000 ₪"
2872,5,7,160,,,,,גג/פנטהאוז, צפון מערב מרכז העיר, נתניה,,,,,,,,,,,,,,"4,350,000 ₪"
2873,5,5,130,,,,,דירה, צפון מערב מרכז העיר, נתניה,,,,,,,,,,,,,,"2,290,000 ₪"
2874,5,15,137,,,,,דירה, נתניה, נתניה,,,,,,,,,,,,,,"4,100,000 ₪"
2875,4,13,100,,,,,דירה, נתניה, נתניה,,,,,,,,,,,,,,"2,980,000 ₪"
2876,5,18,300,,,,,גג/פנטהאוז, צפון מערב מרכז העיר, נתניה,,,,,,,,,,,,,,"6,900,000 ₪"
2877,5,13,135,,,,,דירה, נתניה, נתניה,,,,,,,,,,,,,,"5,200,000 ₪"
2878,4,4,90,,,,,דירה, נאות שקד, נתניה,,,,,,,,,,,,,,"1,630,000 ₪"
2879,4,1,82,משופץ,4,,ללא,דירה, נאות שקד, נתניה,0,1,1,0,,0,0,0,1,0,1,0,0,"1,420,000 ₪"
2880,4,1,120,במצב שמור,5,1,1,דירה, נוף הטיילת, נתניה,0,1,0,1,,1,1,1,1,1,0,1,1,"2,120,000 ₪"
2881,5,8,132,משופץ,8,2,2,גג/פנטהאוז, קרית השרון, נתניה,0,1,1,1,,1,1,1,1,1,1,0,0,"4,000,000 ₪"
